,gene,result,rank,azimuth
5160,MED12,0,0.25,0.2982251868
5168,MED12,0,0.557359307,0.5542506157
5169,MED12,0,0.661255411,0.5542506157
5173,MED12,1,0.937229437,0.5189295075
5174,MED12,1,0.944805195,0.5189295075
5183,MED12,0,0.297619048,0.4055699775
5184,MED12,0,0.28030303,0.4055699775
5192,MED12,0,0.0995671,0.5589183318
5193,MED12,0,0.217532468,0.5589183318
5202,MED12,1,0.91991342,0.771951024
5203,MED12,1,0.898268398,0.771951024
5210,MED12,0,0.234848485,0.3443163709
5211,MED12,0,0.195887446,0.3443163709
5212,MED12,0,0.654761905,0.7065899901
5213,MED12,0,0.702380952,0.7065899901
5215,MED12,0,0.661255411,0.5814035813
5216,MED12,0,0.523809524,0.5814035813
5218,MED12,0,0.165584416,0.4983854517
5219,MED12,0,0.273809524,0.4983854517
5221,MED12,0,0.54978355,0.5953926481
5222,MED12,0,0.404761905,0.5953926481
5227,MED12,0,0.281385281,0.4844995095
5228,MED12,0,0.248917749,0.4844995095
5229,MED12,0,0.703463203,0.652235057
5230,MED12,0,0.658008658,0.652235057
5238,MED12,0,0.124458874,0.1785721529
5239,MED12,0,0.104978355,0.1785721529
5241,MED12,0,0.649350649,0.5175743738
5242,MED12,0,0.573593074,0.5175743738
5244,MED12,0,0.725108225,0.5651809985
5245,MED12,0,0.652597403,0.5651809985
5248,MED12,1,0.840909091,0.5421476699
5249,MED12,1,0.805194805,0.5421476699
5252,MED12,0,0.672077922,0.5576595139
5253,MED12,0,0.648268398,0.5576595139
5260,MED12,0,0.32034632,0.4784943475
5261,MED12,0,0.41017316,0.4784943475
5262,MED12,0,0.694805195,0.6573014941
5263,MED12,0,0.636363636,0.6573014941
5265,MED12,0,0.634199134,0.5498913232
5266,MED12,0,0.545454545,0.5498913232
5269,MED12,1,0.981601732,0.5466547094
5270,MED12,1,0.989177489,0.5466547094
5289,MED12,0,0.572510823,0.6223377738
5290,MED12,0,0.603896104,0.6223377738
5291,MED12,0,0.088744589,0.2805046029
5292,MED12,0,0.101731602,0.2805046029
5304,MED12,0,0.454545455,0.3460404044
5305,MED12,0,0.45995671,0.3460404044
5309,MED12,0,0.032467532,0.4789519591
5310,MED12,0,0.054112554,0.4789519591
2,NF1,1,0.868206522,0.6175122138
4,NF1,0,0.432065217,0.4598820009
6,NF1,0,0.239130435,0.5704079655
8,NF1,0,0.533967391,0.6194023163
16,NF1,0,0.282608696,0.2402105197
20,NF1,0,0.100543478,0.5083450384
22,NF1,1,0.975543478,0.591609864
23,NF1,0,0.442934783,0.6313676905
40,NF1,0,0.690217391,0.6298749852
46,NF1,1,0.964673913,0.7199002459
47,NF1,0,0.369565217,0.6781406533
51,NF1,0,0.669836957,0.2317550952
53,NF1,0,0.266304348,0.3890429003
64,NF1,0,0.22826087,0.5710475192
66,NF1,0,0.39673913,0.6243503475
68,NF1,0,0.546195652,0.5140931709
69,NF1,0,0.710597826,0.4453548166
73,NF1,0,0.225543478,0.4310209889
78,NF1,1,0.900815217,0.6817258651
79,NF1,0,0.75951087,0.4457953822
84,NF1,0,0.61548913,0.4554503216
98,NF1,0,0.523097826,0.3545229735
99,NF1,0,0.044836957,0.241392569
103,NF1,0,0.092391304,0.1603345105
106,NF1,0,0.214673913,0.3700717774
115,NF1,0,0.50951087,0.3886417225
116,NF1,1,0.857336957,0.712184884
140,NF1,0,0.44701087,0.432851696
141,NF1,0,0.201086957,0.3360758786
155,NF1,0,0.368206522,0.5276122655
156,NF1,0,0.262228261,0.3498275914
157,NF1,0,0.149456522,0.3415628481
165,NF1,1,0.941576087,0.6760602398
169,NF1,0,0.774456522,0.606396489
171,NF1,0,0.532608696,0.6759203761
176,NF1,0,0.15625,0.1754014831
179,NF1,0,0.489130435,0.6157268994
187,NF1,0,0.332880435,0.3431569551
198,NF1,1,0.88451087,0.6218540638
203,NF1,0,0.014945652,0.3986052221
206,NF1,1,0.936141304,0.6034715731
211,NF1,1,0.932065217,0.3996393254
213,NF1,0,0.505434783,0.4912848564
219,NF1,1,0.951086957,0.5568610023
220,NF1,0,0.430706522,0.4562391519
241,NF1,0,0.024456522,0.0763119882
245,NF1,0,0.304347826,0.4750408552
246,NF1,0,0.278532609,0.4888270601
247,NF1,0,0.230978261,0.188447272
251,NF1,0,0.319293478,0.3401924289
266,NF1,0,0.421195652,0.1728753112
274,NF1,1,0.991847826,0.7291693015
275,NF1,0,0.551630435,0.6357226763
277,NF1,1,0.804347826,0.6357840734
286,NF1,0,0.682065217,0.6433797752
290,NF1,0,0.082880435,0.3316709805
291,NF1,0,0.614130435,0.6676819457
292,NF1,0,0.346467391,0.7208338822
294,NF1,0,0.273097826,0.5829872046
331,NF1,1,0.976902174,0.7548446955
344,NF1,1,0.917119565,0.5428288717
360,NF1,0,0.277173913,0.3904976255
365,NF1,1,0.864130435,0.6716086479
377,NF1,0,0.118206522,0.1814834992
378,NF1,0,0.33423913,0.3980617626
383,NF1,0,0.658967391,0.5294948691
391,NF1,0,0.232336957,0.3188112425
395,NF1,0,0.311141304,0.5282556897
397,NF1,0,0.778532609,0.6390102851
417,NF1,0,0.046195652,0.2753477999
423,NF1,0,0.16576087,0.5480140899
437,NF1,0,0.645380435,0.5262738528
439,NF1,0,0.70923913,0.687443018
443,NF1,0,0.252717391,0.4585876411
459,NF1,0,0.6875,0.5075903634
462,NF1,0,0.366847826,0.5944460389
472,NF1,0,0.567934783,0.5084971984
475,NF1,0,0.224184783,0.5429823238
476,NF1,0,0.010869565,0.0445833549
477,NF1,0,0.331521739,0.6399845946
478,NF1,0,0.595108696,0.6206029467
504,NF1,0,0.748641304,0.5982898998
512,NF1,0,0.29076087,0.3490902392
514,NF1,0,0.059782609,0.4664253278
517,NF1,1,0.820652174,0.6394450119
523,NF1,0,0.13451087,0.2155442074
524,NF1,1,0.801630435,0.675518875
527,NF1,0,0.03125,0.2696189152
536,NF1,0,0.186141304,0.4857107763
540,NF1,0,0.41576087,0.3395889314
541,NF1,0,0.403532609,0.4384965482
542,NF1,1,0.974184783,0.5347766407
546,NF1,1,0.910326087,0.6165433109
547,NF1,0,0.391304348,0.4543491977
554,NF1,0,0.555706522,0.4810409445
555,NF1,0,0.716032609,0.556997572
559,NF1,1,0.97826087,0.5479022977
560,NF1,0,0.3125,0.5559766446
563,NF1,0,0.339673913,0.4293982
567,NF1,0,0.638586957,0.540986794
568,NF1,1,0.894021739,0.7632527679
576,NF1,0,0.585597826,0.2728864798
578,NF1,0,0.130434783,0.3263317635
610,NF1,1,0.888586957,0.6072938631
613,NF1,1,0.961956522,0.7599819042
616,NF1,0,0.360054348,0.4203872412
651,NF1,0,0.180706522,0.3833065165
652,NF1,0,0.732336957,0.6039872473
654,NF1,0,0.559782609,0.5455354125
656,NF1,0,0.524456522,0.4251612074
660,NF1,0,0.40625,0.4945231336
661,NF1,0,0.46875,0.7117249235
662,NF1,1,0.957880435,0.5420625153
665,NF1,1,0.869565217,0.65371072
666,NF1,0,0.08423913,0.2063335371
667,NF1,0,0.654891304,0.6269729571
676,NF1,0,0.286684783,0.3573049925
678,NF1,0,0.695652174,0.7639251761
682,NF1,1,0.885869565,0.5153465769
684,NF1,0,0.574728261,0.5799734093
686,NF1,1,0.923913043,0.629406736
692,NF1,0,0.399456522,0.3767570449
699,NF1,0,0.461956522,0.6181083997
727,NF1,0,0.698369565,0.6447032787
728,NF1,0,0.229619565,0.4805892964
739,NF1,0,0.097826087,0.2965259939
754,NF1,0,0.074728261,0.1719544322
758,NF1,0,0.589673913,0.4868057024
760,NF1,0,0.610054348,0.6103459536
764,NF1,0,0.425271739,0.415734146
774,NF1,0,0.528532609,0.6662115867
778,NF1,0,0.535326087,0.4527933255
779,NF1,0,0.035326087,0.2206900073
784,NF1,1,0.997282609,0.6587130321
803,NF1,0,0.142663043,0.2757650124
805,NF1,0,0.362771739,0.5387304965
814,NF1,0,0.264945652,0.653239627
843,NF1,0,0.413043478,0.2975329075
847,NF1,0,0.195652174,0.3908824132
851,NF1,0,0.649456522,0.4794647793
857,NF1,0,0.563858696,0.5013774141
861,NF1,1,0.892663043,0.5764320317
864,NF1,0,0.736413043,0.7588218513
865,NF1,0,0.429347826,0.4454682411
877,NF1,0,0.088315217,0.0851772681
878,NF1,1,0.842391304,0.7141832144
891,NF1,1,0.92798913,0.4969819548
897,NF1,0,0.220108696,0.6285602446
904,NF1,1,0.995923913,0.5164418935
912,NF1,1,0.875,0.6002393271
918,NF1,0,0.422554348,0.6089174851
920,NF1,0,0.55298913,0.4648030662
922,NF1,0,0.45923913,0.5090849572
923,NF1,0,0.788043478,0.5371471725
924,NF1,0,0.775815217,0.5292417444
941,NF1,1,0.913043478,0.6151010782
942,NF1,0,0.504076087,0.4864089307
950,NF1,0,0.517663043,0.4731254047
952,NF1,0,0.543478261,0.4906186242
953,NF1,1,0.851902174,0.6745871058
965,NF1,0,0.377717391,0.4501907329
970,NF1,0,0.702445652,0.5271195856
972,NF1,0,0.558423913,0.6048580902
975,NF1,0,0.338315217,0.4170494042
988,NF1,0,0.744565217,0.409356176
989,NF1,0,0.630434783,0.5508468389
996,NF1,1,0.816576087,0.6136041952
1018,NF1,0,0.173913043,0.4168948189
1020,NF1,0,0.176630435,0.4906925482
1022,NF1,1,0.925271739,0.6147420376
1029,NF1,0,0.557065217,0.4465522067
1030,NF1,0,0.315217391,0.4024618156
1031,NF1,1,0.90625,0.6778636115
1046,NF1,0,0.383152174,0.5434610898
1049,NF1,0,0.455163043,0.6046985343
1059,NF1,0,0.061141304,0.1879168732
1060,NF1,1,0.823369565,0.6296591422
1065,NF1,0,0.086956522,0.2017696874
1066,NF1,0,0.436141304,0.5184045338
1091,NF1,0,0.179347826,0.5299583563
1092,NF1,0,0.739130435,0.5800154621
1094,NF1,0,0.237771739,0.4228734942
1095,NF1,0,0.773097826,0.5982877125
1096,NF1,0,0.487771739,0.6618760127
1101,NF1,0,0.150815217,0.2158134357
1102,NF1,1,0.952445652,0.5651721109
1103,NF1,0,0.020380435,0.3067111157
1105,NF1,0,0.66576087,0.4783346954
1106,NF1,1,0.839673913,0.7323507334
1119,NF1,1,0.808423913,0.5576565422
1126,NF1,1,0.926630435,0.6717399764
1130,NF1,0,0.577445652,0.4682971729
1133,NF1,1,0.850543478,0.4751159052
1138,NF1,0,0.463315217,0.5502116518
1139,NF1,0,0.247282609,0.2682561012
1140,NF1,1,0.82201087,0.6984606471
1143,NF1,0,0.717391304,0.5928429447
1144,NF1,0,0.493206522,0.6166870388
1149,NF1,0,0.414402174,0.0934388836
1151,NF1,0,0.316576087,0.4136980189
1153,NF1,0,0.345108696,0.4992368153
1157,NF1,0,0.236413043,0.6790969039
1173,NF1,0,0.065217391,0.387738829
1174,NF1,0,0.206521739,0.3333891322
1189,NF1,0,0.11548913,0.2597961134
1201,NF1,1,0.956521739,0.5826440184
1212,NF1,0,0.683423913,0.4826633229
1213,NF1,1,0.933423913,0.5551289989
1216,NF1,0,0.591032609,0.5512726283
1220,NF1,0,0.419836957,0.501100266
1224,NF1,0,0.672554348,0.5892986698
1230,NF1,0,0.782608696,0.6365059167
1232,NF1,0,0.622282609,0.5011575478
1249,NF1,1,0.908967391,0.4994077398
1250,NF1,0,0.157608696,0.2591464013
1254,NF1,0,0.02173913,0.4968257475
1296,NF1,0,0.692934783,0.5002787574
1299,NF1,0,0.294836957,0.3486913951
1312,NF1,0,0.408967391,0.5711596163
1320,NF1,0,0.657608696,0.4824926663
1330,NF1,0,0.308423913,0.5724775124
1332,NF1,0,0.148097826,0.3957459206
1333,NF1,0,0.625,0.6350493664
1339,NF1,0,0.301630435,0.5985343952
1340,NF1,0,0.453804348,0.2495320804
1348,NF1,0,0.733695652,0.6887478036
1349,NF1,0,0.145380435,0.4634220099
1375,NF1,0,0.663043478,0.4865219227
1382,NF1,0,0.792119565,0.5522387544
1387,NF1,0,0.426630435,0.5227843401
1419,NF1,0,0.729619565,0.5928596682
1421,NF1,1,0.881793478,0.5767886863
1425,NF1,0,0.472826087,0.4703775805
1437,NF1,1,0.841032609,0.5096887863
1451,NF1,0,0.611413043,0.4745793849
1460,NF1,0,0.796195652,0.6190713246
1490,NF1,0,0.754076087,0.5325982007
1494,NF1,0,0.605978261,0.5239624213
1501,NF1,0,0.637228261,0.3580371771
1533,NF1,0,0.081521739,0.2573530901
1548,NF1,0,0.554347826,0.7098422203
1559,NF1,0,0.379076087,0.5829515049
1573,NF1,1,0.942934783,0.5811840093
1576,NF1,0,0.79076087,0.6145870349
1577,NF1,0,0.641304348,0.6481156199
1587,NF1,0,0.244565217,0.5435138704
1590,NF1,0,0.120923913,0.3584113095
1594,NF1,0,0.506793478,0.5001537552
1595,NF1,0,0.016304348,0.4363043945
1596,NF1,1,0.85326087,0.4550604508
1603,NF1,0,0.192934783,0.1536814035
1612,NF1,0,0.512228261,0.6289099229
1616,NF1,0,0.32201087,0.3607613473
1624,NF1,1,0.84375,0.7549953391
1626,NF1,1,0.929347826,0.6851750231
1639,NF1,1,0.828804348,0.4952516716
1649,NF1,0,0.207880435,0.6122528822
1655,NF1,0,0.008152174,0.2169783219
1660,NF1,0,0.460597826,0.4058823673
1685,NF1,0,0.588315217,0.7118159472
1710,NF1,0,0.498641304,0.4510588587
1714,NF1,0,0.417119565,0.4858924218
1721,NF1,1,0.809782609,0.4183437935
1723,NF1,0,0.706521739,0.5768478736
1741,NF1,0,0.4375,0.6376096446
1810,NF1,0,0.361413043,0.5137055996
1837,NF1,0,0.110054348,0.3317182386
1849,NF1,0,0.573369565,0.4727874182
1863,NF1,0,0.434782609,0.4128280754
1885,NF1,0,0.475543478,0.5517466352
1893,NF1,1,0.819293478,0.7274607169
1899,NF1,0,0.055706522,0.4941211904
1920,NF1,0,0.644021739,0.4602042661
1924,NF1,0,0.023097826,0.3682695871
1956,NF1,0,0.254076087,0.1443224338
1961,NF1,0,0.274456522,0.635697883
1991,NF1,0,0.096467391,0.4251594774
2017,NF1,0,0.073369565,0.4931593545
2022,NF1,0,0.747282609,0.5618484257
2027,NF1,0,0.798913043,0.4990198642
2030,NF1,0,0.255434783,0.5914830194
2065,NF1,0,0.652173913,0.705885076
2066,NF1,0,0.172554348,0.5580297601
2084,NF1,0,0.296195652,0.4507734062
2100,NF1,1,0.858695652,0.4585157758
2131,NF1,0,0.067934783,0.0318997045
2152,NF1,1,0.902173913,0.6094599017
2159,NF1,0,0.141304348,0.5642536298
2160,NF1,0,0.380434783,0.4010350007
2164,NF1,1,0.8125,0.7396937861
2188,NF1,0,0.494565217,0.6695646753
2209,NF1,0,0.125,0.2840958933
2210,NF1,0,0.760869565,0.4973514266
2211,NF1,0,0.199728261,0.3810609036
2221,NF1,0,0.660326087,0.5850383721
2225,NF1,0,0.650815217,0.5966728699
2226,NF1,0,0.058423913,0.2411219182
2227,NF1,0,0.211956522,0.1003165904
2239,NF1,1,0.835597826,0.6743751212
2243,NF1,0,0.491847826,0.4975912447
2252,NF1,0,0.309782609,0.4487653446
2273,NF1,0,0.547554348,0.7088541222
2282,NF1,0,0.111413043,0.3755334336
2284,NF1,0,0.099184783,0.3781653189
2301,NF1,0,0.550271739,0.4788158006
2302,NF1,0,0.182065217,0.2275527889
2311,NF1,0,0.07201087,0.2383422559
2315,NF1,0,0.680706522,0.4300718915
2321,NF1,0,0.53125,0.4873872755
2336,NF1,0,0.565217391,0.5567575675
2348,NF1,0,0.582880435,0.7428132891
2350,NF1,1,0.930706522,0.5714652623
2352,NF1,0,0.483695652,0.4384883443
2366,NF1,1,0.880434783,0.3411459759
2367,NF1,0,0.626358696,0.2776515631
2368,NF1,0,0.107336957,0.1444919909
2380,NF1,0,0.699728261,0.6988406872
2382,NF1,0,0.320652174,0.3608294795
2385,NF1,1,0.911684783,0.6956611625
2390,NF1,0,0.476902174,0.7242856449
2400,NF1,0,0.525815217,0.615440791
2407,NF1,0,0.364130435,0.6193375781
2435,NF1,0,0.474184783,0.5997845847
2448,NF1,1,0.838315217,0.4915437369
2449,NF1,0,0.721467391,0.5781100525
2456,NF1,0,0.251358696,0.2746691397
2466,NF1,0,0.25,0.3742636157
2484,NF1,0,0.119565217,0.0932589401
2488,NF1,0,0.667119565,0.6035516174
2509,NF1,0,0.025815217,0.1885646953
2517,NF1,1,0.993206522,0.684278528
2519,NF1,0,0.21875,0.2872904187
2521,NF1,0,0.633152174,0.527158642
2527,NF1,1,0.966032609,0.7854368304
2534,NF1,0,0.355978261,0.5146462169
2539,NF1,0,0.005434783,0.4094456119
2544,NF1,1,0.879076087,0.6241391061
2568,NF1,1,0.91576087,0.5541533414
2569,NF1,0,0.536684783,0.5145266431
2571,NF1,0,0.466032609,0.5167975679
2575,NF1,0,0.341032609,0.3981904844
2590,NF1,0,0.42798913,0.583766833
2594,NF1,0,0.730978261,0.7178805759
2597,NF1,1,0.95923913,0.6147184813
2600,NF1,0,0.470108696,0.4718276754
2616,NF1,0,0.471467391,0.3731420458
2621,NF1,0,0.620923913,0.6773880404
2625,NF1,1,0.86548913,0.6243321123
2635,NF1,0,0.456521739,0.3978298866
2641,NF1,0,0.317934783,0.3089280943
2643,NF1,0,0.033967391,0.5473026135
2648,NF1,1,0.876358696,0.5966596326
2657,NF1,0,0.580163043,0.474304193
2661,NF1,0,0.358695652,0.5194912232
2666,NF1,0,0.726902174,0.5232724873
2667,NF1,1,0.832880435,0.5332506805
2686,NF1,0,0.777173913,0.5124261183
2690,NF1,0,0.283967391,0.4112933173
2709,NF1,0,0.300271739,0.3081376259
2720,NF1,0,0.335597826,0.422895716
2721,NF1,1,0.983695652,0.5356771091
2741,NF1,0,0.58423913,0.6060518362
2749,NF1,0,0.502717391,0.5924873041
2777,NF1,0,0.330163043,0.5066325126
2786,NF1,0,0.724184783,0.3905779579
2787,NF1,0,0.5,0.4440589917
2793,NF1,0,0.385869565,0.2990560078
2800,NF1,0,0.741847826,0.7416224949
2806,NF1,0,0.233695652,0.4677597329
2813,NF1,1,0.887228261,0.6072263652
2819,NF1,0,0.793478261,0.4987980997
2828,NF1,1,0.877717391,0.823208163
2834,NF1,0,0.407608696,0.6855412568
2858,NF1,0,0.381793478,0.4850565999
2862,NF1,1,0.985054348,0.6899269569
2864,NF1,0,0.538043478,0.4119207602
2868,NF1,1,0.899456522,0.6656442849
2869,NF1,0,0.260869565,0.28387422
2878,NF1,0,0.078804348,0.2455754534
2881,NF1,0,0.72826087,0.4957613982
2882,NF1,0,0.520380435,0.4904297535
2883,NF1,0,0.043478261,0.1344159489
2888,NF1,0,0.122282609,0.1559215653
2906,NF1,0,0.324728261,0.1789340996
2909,NF1,0,0.542119565,0.655969453
2944,NF1,1,0.855978261,0.6648675398
2950,NF1,0,0.144021739,0.2418856171
2951,NF1,0,0.445652174,0.590388126
2953,NF1,0,0.510869565,0.3565891506
2957,NF1,0,0.441576087,0.5940531161
2961,NF1,0,0.612771739,0.649380692
2962,NF1,0,0.444293478,0.6429621122
2963,NF1,0,0.191576087,0.6347234447
2965,NF1,0,0.126358696,0.2413495899
2966,NF1,0,0.786684783,0.7055701714
2981,NF1,0,0.75,0.6386189116
3001,NF1,0,0.063858696,0.1949085552
3002,NF1,0,0.04076087,0.157264138
3003,NF1,0,0.054347826,0.2480615312
3007,NF1,0,0.164402174,0.5172378004
3011,NF1,0,0.785326087,0.5323674624
3034,NF1,1,0.80298913,0.5245661639
3043,NF1,0,0.256793478,0.5422847239
3049,NF1,0,0.269021739,0.198629425
3065,NF1,0,0.323369565,0.5117412272
3073,NF1,1,0.873641304,0.4769916326
3083,NF1,0,0.077445652,0.1805922489
3084,NF1,0,0.495923913,0.3825000571
3088,NF1,0,0.203804348,0.5358945842
3089,NF1,0,0.57201087,0.5501493265
3094,NF1,0,0.452445652,0.3694980129
3108,NF1,0,0.597826087,0.4027198145
3132,NF1,1,0.883152174,0.5332377595
3138,NF1,1,0.827445652,0.6251594111
3145,NF1,0,0.707880435,0.5730556934
3165,NF1,0,0.686141304,0.6388664095
3166,NF1,0,0.307065217,0.3728639648
3167,NF1,0,0.604619565,0.6556939121
3182,NF1,0,0.764945652,0.559652061
3183,NF1,0,0.713315217,0.6002478239
3227,NF1,0,0.769021739,0.667748291
3246,NF1,0,0.457880435,0.2879230106
3288,NF1,0,0.59375,0.5890605489
3296,NF1,0,0.17798913,0.249418014
3310,NF1,0,0.104619565,0.2042585526
3324,NF1,0,0.691576087,0.5490810261
3341,NF1,1,0.99048913,0.7174208536
3345,NF1,0,0.600543478,0.580018088
3349,NF1,0,0.5625,0.6940702255
3353,NF1,0,0.688858696,0.528734243
3361,NF1,0,0.133152174,0.4259499985
3362,NF1,1,0.938858696,0.7369223039
3367,NF1,0,0.388586957,0.4481340623
3372,NF1,0,0.001358696,0.1863206455
3378,NF1,0,0.089673913,0.2004766098
3382,NF1,1,0.872282609,0.5736806511
3384,NF1,0,0.78125,0.6977182753
3387,NF1,0,0.578804348,0.4659722761
3388,NF1,0,0.066576087,0.2389258738
3391,NF1,1,0.967391304,0.6530999104
3404,NF1,0,0.210597826,0.401583055
3406,NF1,0,0.763586957,0.5004331832
3440,NF1,0,0.139945652,0.5814690483
3444,NF1,0,0.270380435,0.402125156
3451,NF1,0,0.449728261,0.7449289406
3455,NF1,0,0.373641304,0.661253205
3456,NF1,0,0.288043478,0.2339397166
3461,NF1,0,0.705163043,0.5025008594
3468,NF1,0,0.213315217,0.5430230172
3476,NF1,0,0.198369565,0.3244394841
3478,NF1,0,0.131793478,0.4001344842
3479,NF1,0,0.205163043,0.5137077699
3480,NF1,0,0.745923913,0.5357811016
3491,NF1,0,0.289402174,0.3107757207
3508,NF1,0,0.402173913,0.4081894562
3513,NF1,0,0.714673913,0.6074832629
3520,NF1,0,0.67798913,0.4403701365
3521,NF1,0,0.629076087,0.3783647379
3525,NF1,0,0.539402174,0.5006539138
3536,NF1,0,0.722826087,0.503167349
3577,NF1,0,0.375,0.3317388729
3585,NF1,0,0.042119565,0.261120289
3590,NF1,0,0.440217391,0.4988626323
3592,NF1,0,0.012228261,0.4075787838
3603,NF1,0,0.418478261,0.4684415821
3607,NF1,0,0.451086957,0.4257880283
3608,NF1,0,0.123641304,0.2302651891
3613,NF1,0,0.703804348,0.5690990133
3614,NF1,0,0.77173913,0.6005129156
3616,NF1,0,0.222826087,0.4673331536
3619,NF1,0,0.138586957,0.2710005376
3630,NF1,0,0.548913043,0.5239581009
3650,NF1,1,0.96875,0.3822494531
3670,NF1,1,0.945652174,0.5854256949
3672,NF1,1,0.922554348,0.6178929468
3673,NF1,0,0.158967391,0.3978794849
3711,NF1,0,0.527173913,0.5301378835
3729,NF1,0,0.160326087,0.0682554534
3733,NF1,1,0.807065217,0.6220119514
3738,NF1,0,0.027173913,0.5331609708
3746,NF1,0,0.701086957,0.6786413795
3756,NF1,0,0.30298913,0.4701119199
3770,NF1,1,0.970108696,0.5229114693
3771,NF1,0,0.54076087,0.4897050035
3799,NF1,0,0.758152174,0.6885071114
3800,NF1,0,0.370923913,0.5272510628
3808,NF1,1,0.944293478,0.562460862
3813,NF1,0,0.635869565,0.2193084265
3815,NF1,0,0.60326087,0.5828301728
3816,NF1,1,0.949728261,0.5809718301
3825,NF1,0,0.235054348,0.4524220397
3829,NF1,1,0.980978261,0.7002459451
3831,NF1,0,0.14673913,0.4110028076
3838,NF1,0,0.36548913,0.5579950153
3847,NF1,0,0.49048913,0.6207382365
3861,NF1,0,0.627717391,0.5983729305
3871,NF1,0,0.467391304,0.5206168179
3877,NF1,0,0.080163043,0.4297366461
3903,NF1,0,0.09375,0.1659850779
3907,NF1,0,0.069293478,0.3607079598
3908,NF1,0,0.175271739,0.3154127824
3913,NF1,0,0.618206522,0.5271078833
3919,NF1,0,0.642663043,0.7131936465
3937,NF1,0,0.25951087,0.4473736977
3939,NF1,0,0.112771739,0.2062636109
3940,NF1,0,0.248641304,0.5849007673
3942,NF1,0,0.006793478,0.2942176043
3944,NF1,0,0.676630435,0.4309784914
3951,NF1,1,0.987771739,0.5849577106
3955,NF1,0,0.002717391,0.2450694618
3958,NF1,0,0.05298913,0.3689962747
3968,NF1,0,0.038043478,0.1835723287
3984,NF1,1,0.831521739,0.6025222667
3985,NF1,0,0.735054348,0.6027030627
4041,NF1,1,0.963315217,0.7371443448
4042,NF1,1,0.845108696,0.5853732579
4047,NF1,0,0.013586957,0.1620514592
4048,NF1,0,0.480978261,0.4656050715
4052,NF1,0,0.108695652,0.536536295
4059,NF1,1,0.891304348,0.7503101078
4073,NF1,0,0.184782609,0.273421292
4074,NF1,0,0.275815217,0.4728722321
4076,NF1,0,0.794836957,0.5239638986
4077,NF1,0,0.221467391,0.2757203844
4097,NF1,1,0.862771739,0.5348569893
4104,NF1,0,0.673913043,0.4428181154
4107,NF1,1,0.9375,0.5998563669
4108,NF1,0,0.631793478,0.6657319815
4111,NF1,0,0.327445652,0.5463577332
4116,NF1,1,0.953804348,0.6314878107
4117,NF1,0,0.762228261,0.6023377325
4121,NF1,0,0.519021739,0.6155817951
4123,NF1,0,0.387228261,0.409431234
4125,NF1,0,0.720108696,0.5426523323
4126,NF1,0,0.051630435,0.2739072282
4137,NF1,0,0.743206522,0.4968929312
4138,NF1,0,0.190217391,0.2747575178
4140,NF1,0,0.766304348,0.3375582292
4143,NF1,1,0.860054348,0.6585490701
4144,NF1,0,0.410326087,0.3481049674
4148,NF1,0,0.529891304,0.3939767958
4154,NF1,0,0.570652174,0.6136526476
4158,NF1,0,0.342391304,0.4563721628
4160,NF1,0,0.354619565,0.3077733972
4162,NF1,0,0.161684783,0.2083755219
4167,NF1,0,0.671195652,0.3300202277
4172,NF1,0,0.47826087,0.6337542379
4177,NF1,1,0.811141304,0.5421178932
4180,NF1,0,0.350543478,0.5088522383
4181,NF1,0,0.482336957,0.4604008494
4183,NF1,0,0.10326087,0.154968179
4187,NF1,1,0.826086957,0.6914803406
4189,NF1,0,0.285326087,0.4643450505
4195,NF1,1,0.854619565,0.6053263807
4208,NF1,0,0.725543478,0.5789158418
4211,NF1,0,0.105978261,0.5013111642
4215,NF1,0,0.267663043,0.2191803292
4217,NF1,0,0.619565217,0.5698028625
4221,NF1,1,0.972826087,0.4989272218
4235,NF1,0,0.129076087,0.6208855619
4245,NF1,1,0.904891304,0.5849257825
4251,NF1,1,0.861413043,0.6517613724
4254,NF1,0,0.71875,0.6571196634
4260,NF1,0,0.004076087,0.3559177698
4265,NF1,0,0.336956522,0.5745001165
4269,NF1,1,0.903532609,0.6478188014
4271,NF1,0,0.188858696,0.6666672349
4275,NF1,0,0.372282609,0.4328048923
4282,NF1,0,0.28125,0.4514592527
4300,NF1,0,0.607336957,0.4400607104
4309,NF1,1,0.914402174,0.5605684879
4310,NF1,0,0.675271739,0.7242901205
4311,NF1,0,0.057065217,0.1713570373
4312,NF1,0,0.202445652,0.3519613535
4325,NF1,0,0.351902174,0.595362739
4328,NF1,0,0.501358696,0.6116642474
4330,NF1,0,0.438858696,0.4317249305
4346,NF1,0,0.561141304,0.5845622083
4364,NF1,1,0.830163043,0.5985131964
4365,NF1,0,0.029891304,0.2376248914
4371,NF1,0,0.616847826,0.6132148804
4372,NF1,0,0.400815217,0.5821711769
4374,NF1,0,0.167119565,0.2309445527
4376,NF1,0,0.347826087,0.6005369308
4377,NF1,1,0.836956522,0.535849435
4394,NF1,0,0.243206522,0.3287889241
4400,NF1,0,0.183423913,0.257928303
4411,NF1,0,0.486413043,0.4659095824
4417,NF1,0,0.357336957,0.5304947672
4418,NF1,1,0.948369565,0.7171734263
4421,NF1,0,0.639945652,0.5192852747
4422,NF1,0,0.154891304,0.4119147429
4423,NF1,0,0.751358696,0.7929740522
4430,NF1,0,0.423913043,0.5546522342
4443,NF1,0,0.755434783,0.5028040204
4447,NF1,1,1,0.5159851044
